gpr_mean,true_y,gpr_lwr,gpr_upr,cf,cf_lwr,cf_upr,month,unit,exile
9.787042357008957,9.4884959117703,7.318151807111732,12.255932906906182,9.787042357008957,7.318151807111732,12.255932906906182,2017-07-01,id:twitter.com:85427368,0
9.978916212130478,10.4465037910699,7.619883538565474,12.337948885695482,9.978916212130478,7.619883538565474,12.337948885695482,2017-08-01,id:twitter.com:85427368,0
10.127816966092064,9.25418569254186,8.118472258002338,12.13716167418179,10.127816966092064,8.118472258002338,12.13716167418179,2017-09-01,id:twitter.com:85427368,0
10.205224378637148,9.28126768534239,8.66324127372581,11.747207483548486,10.205224378637148,8.66324127372581,11.747207483548486,2017-10-01,id:twitter.com:85427368,0
10.506619388938358,7.10059171597633,8.721737674499627,12.291501103377088,10.506619388938358,8.721737674499627,12.291501103377088,2017-11-01,id:twitter.com:85427368,0
10.608004399379396,11.3622096672944,9.130325012486363,12.08568378627243,10.608004399379396,9.130325012486363,12.08568378627243,2017-12-01,id:twitter.com:85427368,0
10.868506559412186,8.44397238449283,9.294606124323668,12.442406994500704,10.868506559412186,9.294606124323668,12.442406994500704,2017-01-01,id:twitter.com:85427368,0
11.087183457433445,11.6484659386375,9.500169933943514,12.674196980923377,11.087183457433445,9.500169933943514,12.674196980923377,2018-02-01,id:twitter.com:85427368,0
11.325283562208392,9.79118329466357,9.664074836576933,12.986492287839852,11.325283562208392,9.664074836576933,12.986492287839852,2018-03-01,id:twitter.com:85427368,0
11.355030165641335,9.74358974358974,10.002434480033052,12.707625851249617,11.355030165641335,10.002434480033052,12.707625851249617,2018-04-01,id:twitter.com:85427368,0
11.642938873307049,14.9575440888308,10.171454518663152,13.114423227950946,11.642938873307049,10.171454518663152,13.114423227950946,2018-05-01,id:twitter.com:85427368,0
11.776163027874883,13.8314785373609,10.381944267835681,13.170381787914085,11.776163027874883,10.381944267835681,13.170381787914085,2018-06-01,id:twitter.com:85427368,0
11.960114760786059,15.3536977491961,10.562046142657554,13.358183378914564,11.960114760786059,10.562046142657554,13.358183378914564,2018-07-01,id:twitter.com:85427368,0
12.036667440581356,8.81104033970276,10.711538004216825,13.361796876945887,12.036667440581356,10.711538004216825,13.361796876945887,2018-08-01,id:twitter.com:85427368,0
12.349324272594599,13.2290184921764,10.888989891751564,13.809658653437634,12.349324272594599,10.888989891751564,13.809658653437634,2018-09-01,id:twitter.com:85427368,0
12.334182136058914,10.1033295063146,11.007089089625033,13.661275182492794,12.334182136058914,11.007089089625033,13.661275182492794,2018-10-01,id:twitter.com:85427368,0
12.34441206412502,15.8139534883721,11.050590028919586,13.638234099330454,12.34441206412502,11.050590028919586,13.638234099330454,2018-11-01,id:twitter.com:85427368,0
12.559902230424786,12.2207621550591,11.239471341530951,13.880333119318621,12.559902230424786,11.239471341530951,13.880333119318621,2018-12-01,id:twitter.com:85427368,0
12.602128560707,11.8380062305296,11.29456198885612,13.909695132557879,12.602128560707,11.29456198885612,13.909695132557879,2018-01-01,id:twitter.com:85427368,0
13.11180225013886,11.7740232312566,11.486472996623696,14.737131503654023,13.11180225013886,11.486472996623696,14.737131503654023,2019-02-01,id:twitter.com:85427368,0
13.298244932358998,8.13953488372093,11.410085013836971,15.186404850881024,13.298244932358998,11.410085013836971,15.186404850881024,2019-03-01,id:twitter.com:85427368,0
13.25963381159209,10.2352941176471,11.682965418071348,14.836302205112833,13.25963381159209,11.682965418071348,14.836302205112833,2019-04-01,id:twitter.com:85427368,0
13.261770306263683,15.4518950437318,11.771774300158988,14.751766312368378,13.261770306263683,11.771774300158988,14.751766312368378,2019-05-01,id:twitter.com:85427368,0
13.2244488302893,13.6960600375235,11.80604760980772,14.642850050770878,13.2244488302893,11.80604760980772,14.642850050770878,2019-06-01,id:twitter.com:85427368,0
13.224109776614162,7.99180327868853,11.816234368974113,14.63198518425421,13.224109776614162,11.816234368974113,14.63198518425421,2019-07-01,id:twitter.com:85427368,0
13.270176796565035,12.2623574144487,11.830518885277595,14.709834707852476,13.270176796565035,11.830518885277595,14.709834707852476,2019-08-01,id:twitter.com:85427368,0
13.26180268637367,7.30282375851996,11.807858202201732,14.715747170545608,13.26180268637367,11.807858202201732,14.715747170545608,2019-09-01,id:twitter.com:85427368,0
13.316665791378822,10.48,11.782630103152105,14.85070147960554,13.316665791378822,11.782630103152105,14.85070147960554,2019-10-01,id:twitter.com:85427368,0
13.243326780420661,9.18091809180918,11.70804908447123,14.778604476370091,13.243326780420661,11.70804908447123,14.778604476370091,2019-11-01,id:twitter.com:85427368,0
13.231439312302339,10.7954545454545,11.623806697485454,14.839071927119223,13.231439312302339,11.623806697485454,14.839071927119223,2019-12-01,id:twitter.com:85427368,0
13.169503262457395,5.40322580645161,11.506216762681715,14.832789762233075,13.169503262457395,11.506216762681715,14.832789762233075,2019-01-01,id:twitter.com:85427368,0
13.098165513822194,7.15971675845791,11.363435056056566,14.83289597158782,13.098165513822194,11.363435056056566,14.83289597158782,2020-02-01,id:twitter.com:85427368,0
13.0557915017523,5.53333333333333,11.194713210134623,14.916869793369976,13.0557915017523,11.194713210134623,14.916869793369976,2020-03-01,id:twitter.com:85427368,0
12.95935735780935,8.87611749680715,10.999741171924507,14.918973543694195,12.95935735780935,10.999741171924507,14.918973543694195,2020-04-01,id:twitter.com:85427368,0
12.739836008434969,6.81622088006903,10.768067345579825,14.711604671290113,12.739836008434969,10.768067345579825,14.711604671290113,2020-05-01,id:twitter.com:85427368,0
12.82998199821961,7.21804511278196,10.447123132098953,15.212840864340267,12.82998199821961,10.447123132098953,15.212840864340267,2020-06-01,id:twitter.com:85427368,0
5.9066883020745555,7.14285714285714,4.054801812145525,7.758574792003586,5.9066883020745555,4.054801812145525,7.758574792003586,2013-02-01,id:twitter.com:85547988,0
4.8072626293862495,25.0,2.986452995583263,6.628072263189236,4.8072626293862495,2.986452995583263,6.628072263189236,2013-03-01,id:twitter.com:85547988,0
6.12424091684602,12.0,4.46634852540071,7.78213330829133,6.12424091684602,4.46634852540071,7.78213330829133,2013-04-01,id:twitter.com:85547988,0
6.611185546159142,13.1578947368421,5.064886162749329,8.157484929568954,6.611185546159142,5.064886162749329,8.157484929568954,2013-05-01,id:twitter.com:85547988,0
7.109610884779655,12.0689655172414,5.655046846991881,8.564174922567428,7.109610884779655,5.655046846991881,8.564174922567428,2013-06-01,id:twitter.com:85547988,0
6.863987594607278,2.63157894736842,5.4558987317634475,8.272076457451108,6.863987594607278,5.4558987317634475,8.272076457451108,2013-07-01,id:twitter.com:85547988,0
7.231588098252799,13.7254901960784,5.888588629146202,8.574587567359396,7.231588098252799,5.888588629146202,8.574587567359396,2013-08-01,id:twitter.com:85547988,0
7.50800035854117,9.67741935483871,6.212186967590802,8.803813749491539,7.50800035854117,6.212186967590802,8.803813749491539,2013-09-01,id:twitter.com:85547988,0
7.178541760401756,0.0,5.903338246256704,8.453745274546808,7.178541760401756,5.903338246256704,8.453745274546808,2013-10-01,id:twitter.com:85547988,0
7.06954481600189,0.0,5.811754907806007,8.327334724197772,7.06954481600189,5.811754907806007,8.327334724197772,2013-11-01,id:twitter.com:85547988,0
6.867124086117135,4.76190476190476,5.612304108359951,8.121944063874318,6.867124086117135,5.612304108359951,8.121944063874318,2013-12-01,id:twitter.com:85547988,0
7.308414600615233,12.1212121212121,6.0946818441582105,8.522147357072255,7.308414600615233,6.0946818441582105,8.522147357072255,2013-01-01,id:twitter.com:85547988,0
8.128211458653746,8.97435897435897,6.937473488827038,9.318949428480455,8.128211458653746,6.937473488827038,9.318949428480455,2014-02-01,id:twitter.com:85547988,0
8.331046536842603,17.5824175824176,7.1466461028492,9.515446970836006,8.331046536842603,7.1466461028492,9.515446970836006,2014-03-01,id:twitter.com:85547988,0
8.163931186669844,20.0,6.989540172595367,9.33832220074432,8.163931186669844,6.989540172595367,9.33832220074432,2014-04-01,id:twitter.com:85547988,0
7.622169742194506,14.2857142857143,6.450586903662955,8.793752580726059,7.622169742194506,6.450586903662955,8.793752580726059,2014-05-01,id:twitter.com:85547988,0
7.191751327248835,21.0526315789474,6.003350930741245,8.380151723756425,7.191751327248835,6.003350930741245,8.380151723756425,2014-06-01,id:twitter.com:85547988,0
7.584900815400808,13.7931034482759,6.421567978430396,8.748233652371221,7.584900815400808,6.421567978430396,8.748233652371221,2014-07-01,id:twitter.com:85547988,0
6.798235338060028,22.2222222222222,5.588826134304963,8.007644541815093,6.798235338060028,5.588826134304963,8.007644541815093,2014-08-01,id:twitter.com:85547988,0
6.625076203159608,16.6666666666667,5.409677933268998,7.840474473050218,6.625076203159608,5.409677933268998,7.840474473050218,2014-09-01,id:twitter.com:85547988,0
5.962278469484142,0.0,4.609353601438595,7.315203337529688,5.962278469484142,4.609353601438595,7.315203337529688,2014-10-01,id:twitter.com:85547988,0
7.331410661207481,0.0,6.164256358096209,8.498564964318753,7.331410661207481,6.164256358096209,8.498564964318753,2014-11-01,id:twitter.com:85547988,0
7.690059995481474,13.6363636363636,6.54547670055206,8.834643290410888,7.690059995481474,6.54547670055206,8.834643290410888,2014-12-01,id:twitter.com:85547988,0
8.044721309854053,3.2258064516129,6.916993284322208,9.172449335385897,8.044721309854053,6.916993284322208,9.172449335385897,2014-01-01,id:twitter.com:85547988,0
8.769132111909713,6.15384615384615,7.654670644515447,9.883593579303978,8.769132111909713,7.654670644515447,9.883593579303978,2015-02-01,id:twitter.com:85547988,0
8.167552724370584,27.5862068965517,7.042730740994067,9.2923747077471,8.167552724370584,7.042730740994067,9.2923747077471,2015-03-01,id:twitter.com:85547988,0
