gpr_mean,true_y,gpr_lwr,gpr_upr,year,country
2.0640155391887296,2.0,0.92112476772641,3.206906310651049,1986,SIERRA-L
2.3737727488063993,2.0,1.2072338777996632,3.5403116198131355,1987,SIERRA-L
2.967480789375297,2.0,1.7654414597801082,4.169520118970485,1988,SIERRA-L
3.7694031341634413,3.0,2.5500709910149233,4.988735277311959,1989,SIERRA-L
4.664913927444155,5.0,3.4596497877811263,5.870178067107183,1990,SIERRA-L
6.104630639964508,8.0,4.930700361072042,7.278560918856974,1991,SIERRA-L
6.677133546740796,7.0,5.527060967619016,7.827206125862577,1992,SIERRA-L
6.660450657797042,8.0,5.496069784727915,7.8248315308661684,1993,SIERRA-L
6.335894042719977,8.0,5.1097700921295255,7.562017993310428,1994,SIERRA-L
5.883236258986808,5.0,4.567518082716356,7.19895443525726,1995,SIERRA-L
2.8161256549300635,3.0,1.447509273383998,4.184742036476129,1984,GHANA
2.884210323950431,3.0,1.5535361745926157,4.214884473308246,1985,GHANA
2.959848806749081,3.0,1.6418555594888438,4.277842054009318,1986,GHANA
3.0314561450128577,3.0,1.7109906433566002,4.3519216466691155,1987,GHANA
3.0597526033132594,3.0,1.7434214601087294,4.376083746517789,1988,GHANA
2.996311149773218,4.0,1.7070040694782749,4.285618230068161,1989,GHANA
2.824327890397881,3.0,1.5823093695074264,4.066346411288336,1990,GHANA
2.632635143397914,2.0,1.4341215536140628,3.8311487331817653,1991,GHANA
2.3270614500822693,3.0,1.1481056285352855,3.5060172716292533,1992,GHANA
2.155569904347289,1.0,0.9569709229811596,3.354168885713418,1993,GHANA
2.0875938964015863,2.0,0.8430863516664135,3.332101441136759,1994,GHANA
2.0924582366261726,2.0,0.8014993660429082,3.383417107209437,1995,GHANA
2.133567836727789,3.0,0.817065871507632,3.4500698019479463,1996,GHANA
2.1993426829461864,1.0,0.8788479925240966,3.519837373368276,1997,GHANA
2.291189115630827,2.0,0.9708770596877172,3.6115011715739365,1998,GHANA
2.462202861936507,3.0,1.125201236532686,3.799204487340328,1999,GHANA
3.031349903544972,3.0,1.6538780771697863,4.408821729920158,2000,GHANA
3.1265988048424465,3.0,1.6355333140792143,4.617664295605678,1983,TOGO
3.304770605730405,3.0,1.8216211942249763,4.787920017235834,1984,TOGO
3.051471653322838,4.0,1.5759943681514375,4.526948938494238,1985,TOGO
2.8986615711759267,2.0,1.4307808339884358,4.366542308363417,1986,TOGO
3.0789762427373977,2.0,1.6178745740236191,4.540077911451176,1987,TOGO
3.529100159892746,2.0,2.073870428430854,4.984329891354638,1988,TOGO
4.249402240649676,5.0,2.7986273609387102,5.700177120360642,1989,TOGO
4.9896637239686905,6.0,3.5423072842830523,6.437020163654329,1990,TOGO
5.4544169025838025,6.0,4.008802252026342,6.900031553141263,1991,TOGO
5.549413161381908,7.0,4.101920289435322,6.996906033328495,1992,TOGO
5.1720831884125,7.0,3.7225149957073196,6.62165138111768,1993,TOGO
4.703388905120547,3.0,3.2494866100990256,6.157291200142068,1994,TOGO
4.26740880913888,3.0,2.809089437364296,5.725728180913464,1995,TOGO
3.9424605590419817,5.0,2.4797889251917367,5.405132192892227,1996,TOGO
3.784397000044832,4.0,2.3151622016353777,5.253631798454286,1997,TOGO
3.6831682983482064,4.0,2.206283419517857,5.160053177178556,1998,TOGO
3.6352949791344877,3.0,2.151940847038797,5.118649111230178,1999,TOGO
3.5804420971140356,3.0,2.0909073123721322,5.069976881855939,2000,TOGO
4.661065017810622,5.0,3.1747457518483833,6.147384283772861,1983,CAMEROON
4.684189418438368,6.0,3.2044611861773626,6.163917650699374,1984,CAMEROON
4.192608418656495,3.0,2.7186798701737667,5.666536967139224,1985,CAMEROON
3.9959503981706304,2.0,2.526716859405373,5.465183936935888,1986,CAMEROON
4.2676720871205145,4.0,2.802028833014311,5.733315341226718,1987,CAMEROON
4.811270597525712,4.0,3.3471084407892824,6.275432754262141,1988,CAMEROON
5.443045602551066,6.0,3.9785027317261736,6.907588473375958,1989,CAMEROON
5.9706897859095855,8.0,4.506018298338407,7.435361273480764,1990,CAMEROON
6.033547610013428,5.0,4.571691518603729,7.495403701423126,1991,CAMEROON
5.888097909423829,7.0,4.424904650555876,7.351291168291782,1992,CAMEROON
5.463836952266899,6.0,3.9993973206801927,6.928276583853605,1993,CAMEROON
5.173316637915684,4.0,3.707851475915178,6.638781799916189,1994,CAMEROON
5.120580856792451,4.0,3.6557740341243266,6.585387679460575,1995,CAMEROON
5.3354477302181955,5.0,3.869915856298684,6.800979604137707,1996,CAMEROON
5.743624927385127,7.0,4.2736682832331425,7.213581571537112,1997,CAMEROON
5.975354181758614,6.0,4.500875864074192,7.449832499443035,1998,CAMEROON
6.1483305164121385,7.0,4.66991038183183,7.626750650992447,1999,CAMEROON
6.078974089727575,6.0,4.594636666965644,7.5633115124895065,2000,CAMEROON
2.3538080407710225,2.0,0.8757724887403064,3.8318435928017385,1983,NIGERIA
3.3856171322445445,3.0,1.9178979179722773,4.853336346516812,1984,NIGERIA
2.6230704945567607,2.0,1.170848438626028,4.075292550487493,1985,NIGERIA
2.8224854266720634,1.0,1.3798982177744898,4.265072635569637,1986,NIGERIA
3.2922981277873142,3.0,1.855438811428492,4.729157444146137,1987,NIGERIA
3.8484680792198542,4.0,2.4127723195400756,5.284163838899633,1988,NIGERIA
4.32548877320664,6.0,2.8892293987620086,5.7617481476512715,1989,NIGERIA
5.259480185035327,5.0,3.8212571167584866,6.697703253312168,1990,NIGERIA
4.70225106035491,4.0,3.2686869039361364,6.1358152167736835,1991,NIGERIA
5.329922149021549,6.0,3.8920120197483667,6.767832278294731,1992,NIGERIA
4.994903393116096,6.0,3.557882345677366,6.431924440554826,1993,NIGERIA
4.985818667341842,4.0,3.5477190761017106,6.423918258581974,1994,NIGERIA
4.976327476194515,5.0,3.539571540529023,6.413083411860008,1995,NIGERIA
5.069093287989532,6.0,3.6318134879984614,6.506373087980603,1996,NIGERIA
5.263943189880868,4.0,3.8214665873743883,6.706419792387347,1997,NIGERIA
5.484910690219645,6.0,4.033413869571106,6.936407510868184,1998,NIGERIA
5.625013020482388,7.0,4.16262856048843,7.087397480476347,1999,NIGERIA
5.601731417776923,6.0,4.127185959855597,7.07627687569825,2000,NIGERIA
1.3540560301307822,2.0,-0.1318609447218877,2.8399730049834524,1983,GABON
1.1577848766060868,1.0,-0.31771253156849233,2.633282284780666,1984,GABON
1.1320658087524804,0.0,-0.3341223134151814,2.5982539309201425,1985,GABON
1.2420628887720337,1.0,-0.21603622608510986,2.7001620036291776,1986,GABON
1.4818176173655564,2.0,0.031022131550512144,2.932613103180601,1987,GABON
1.6583023131484549,1.0,0.21474597117161665,3.101858655125293,1988,GABON
1.7657741699337144,4.0,0.32916950535625666,3.202378834511172,1989,GABON
1.8087882944347988,1.0,0.37760186915478244,3.239974719714815,1990,GABON
1.8214925621066236,0.0,0.3929547476459112,3.250030376567336,1991,GABON
1.8298423735213531,3.0,0.4009005443350129,3.2587842027076936,1992,GABON
1.7732770711119064,4.0,0.341021939826897,3.205532202396916,1993,GABON
1.710009024842105,0.0,0.2697683907640822,3.150249658920128,1994,GABON
1.4984193699811728,1.0,0.05370867261190582,2.94313006735044,1995,GABON
1.3816803027595088,2.0,-0.07019532700324382,2.8335559325222617,1996,GABON
1.3156800188823807,1.0,-0.14362054513257871,2.7749805828973404,1997,GABON
1.2989782245690926,2.0,-0.16850754321590822,2.7664639923540935,1998,GABON
1.3315222539255371,0.0,-0.14507269256209177,2.8081172004131663,1999,GABON
1.4474745051232571,2.0,-0.04057745620681463,2.9355264664533287,2000,GABON
3.5369279041062,4.0,2.045857495374567,5.027998312837833,1983,C-AFR-R
3.3938255222280715,3.0,1.9087527340643315,4.878898310391811,1984,C-AFR-R
3.2339685090156056,3.0,1.754261958632152,4.713675059399059,1985,C-AFR-R
3.116141029828001,4.0,1.6404128867391896,4.591869172916812,1986,C-AFR-R
3.1338426273182596,2.0,1.6607032726001862,4.6069819820363325,1987,C-AFR-R
3.2766043980737267,2.0,1.8060714018647621,4.747137394282691,1988,C-AFR-R
3.4746419520254017,4.0,2.0077898252305344,4.941494078820269,1989,C-AFR-R
3.595375136732671,5.0,2.13237628056423,5.058373992901112,1990,C-AFR-R
3.539571305681482,4.0,2.078920130580624,5.000222480782339,1991,C-AFR-R
3.353408967275481,2.0,1.89270674095564,4.814111193595322,1992,C-AFR-R
3.1256927915372548,3.0,1.6626283052593032,4.588757277815207,1993,C-AFR-R
2.973344689730098,3.0,1.506482503237514,4.440206876222682,1994,C-AFR-R
2.965914161791975,3.0,1.4955053176205113,4.436323005963439,1995,C-AFR-R
3.1518235808772803,2.0,1.6789173823264534,4.624729779428107,1996,C-AFR-R
3.477909914986776,4.0,2.0025312652751115,4.953288564698441,1997,C-AFR-R
3.89336277188635,3.0,2.414022192227715,5.372703351544985,1998,C-AFR-R
4.272379690299567,5.0,2.7875920557286262,5.757167324870507,1999,C-AFR-R
4.486835551159425,6.0,2.996006390089427,5.977664712229423,2000,C-AFR-R
4.918366246959681,4.0,3.50369122321702,6.333041270702342,1986,CHAD
5.304025593166376,3.0,3.9202975008415732,6.687753685491178,1987,CHAD
5.848146248778415,7.0,4.4908482907877225,7.205444206769107,1988,CHAD
5.733237899867242,8.0,4.411830921158492,7.054644878575992,1989,CHAD
6.121200004515511,5.0,4.836283617360722,7.406116391670299,1990,CHAD
6.059340646496705,7.0,4.811194970815991,7.307486322177419,1991,CHAD
5.819891659081943,7.0,4.59061615565125,7.049167162512636,1992,CHAD
5.605582651637311,5.0,4.3782475773838385,6.832917725890784,1993,CHAD
5.28618360548584,5.0,4.058178997876972,6.514188213094709,1994,CHAD
5.705850580281509,5.0,4.459518317653739,6.952182842909279,1995,CHAD
5.684621973671475,6.0,4.4056950187449075,6.963548928598042,1996,CHAD
5.652134505488311,7.0,4.3327844270141345,6.9714845839624875,1997,CHAD
5.55408046510157,5.0,4.200579879357161,6.9075810508459785,1998,CHAD
5.375455445164582,5.0,3.9934181323464877,6.757492757982677,1999,CHAD
5.2936383439235914,5.0,3.8808531827845325,6.70642350506265,2000,CHAD
3.0998276362457267,2.0,1.6100051146056427,4.589650157885811,1983,CONGO
3.4134118649946092,4.0,1.9307118150221687,4.89611191496705,1984,CONGO
3.3613715391375116,3.0,1.882738871478256,4.840004206796767,1985,CONGO
3.3229129139057214,3.0,1.8465949426009216,4.799230885210521,1986,CONGO
3.2848872645284004,3.0,1.8102269557056454,4.759547573351155,1987,CONGO
3.3087044337255787,3.0,1.8362526763869873,4.78115619106417,1988,CONGO
3.4654442934121072,4.0,1.995741549846087,4.935147036978128,1989,CONGO
3.847793317742179,2.0,2.378370618960444,5.317216016523914,1990,CONGO
4.201126020868534,3.0,2.7354472240993424,5.6668048176377255,1991,CONGO
4.566385084471403,8.0,3.100817950581477,6.0319522183613286,1992,CONGO
4.795189339970153,5.0,3.3282167013706063,6.2621619785697,1993,CONGO
4.924151718445941,4.0,3.45452830476108,6.393775132130802,1994,CONGO
5.033878244040377,4.0,3.5610588009448456,6.506697687135908,1995,CONGO
5.190685734016716,7.0,3.7152179378840966,6.6661535301493355,1996,CONGO
5.975825120762039,5.0,4.493355890110816,7.458294351413262,1997,CONGO
5.3505692836485075,8.0,3.8708298425480843,6.830308724748931,1998,CONGO
5.138925840556948,5.0,3.655536761571488,6.622314919542408,1999,CONGO
4.74117619668159,4.0,3.251774917451911,6.23057747591127,2000,CONGO
6.285947317581806,7.0,4.829489407214386,7.742405227949226,1984,ZAIRE
6.098729569680573,6.0,4.669287727749127,7.528171411612018,1985,ZAIRE
6.039132647006941,5.0,4.6328705243236,7.445394769690282,1986,ZAIRE
6.027745539505274,6.0,4.632289654177239,7.423201424833309,1987,ZAIRE
6.2408821523869165,5.0,4.835536605981652,7.646227698792181,1988,ZAIRE
6.516774861363247,8.0,5.087335186487155,7.9462145362393395,1989,ZAIRE
6.79669260417562,7.0,5.339240328741203,8.254144879610037,1990,ZAIRE
6.351650904499019,8.0,5.113608372643129,7.589693436354909,1983,UGANDA
5.535064478879385,6.0,4.297551254530179,6.772577703228592,1988,UGANDA
4.649721570971589,5.0,3.484342668224346,5.815100473718831,1989,UGANDA
4.342747519160463,4.0,3.2198313183534335,5.465663719967493,1990,UGANDA
4.285807583366512,3.0,3.2166271609950012,5.354988005738022,1991,UGANDA
4.326402747558353,4.0,3.3184451639474384,5.334360331169267,1992,UGANDA
4.37051661702714,5.0,3.398555591976572,5.342477642077707,1993,UGANDA
4.4261204522422055,4.0,3.4566770047329562,5.395563899751455,1994,UGANDA
4.752905153820917,6.0,3.7737676682137495,5.732042639428085,1995,UGANDA
5.3373984627749165,5.0,4.323392424970084,6.351404500579749,1996,UGANDA
5.2660798712145445,3.0,4.188619886313381,6.343539856115708,1997,UGANDA
4.6547036649659095,5.0,3.5241594716877005,5.7852478582441185,1998,UGANDA
4.774615822798891,6.0,3.603704293979686,5.945527351618097,1999,UGANDA
4.907886964679115,4.0,3.6748809084283,6.14089302092993,2000,UGANDA
3.0524103163863856,2.0,1.5661347205882516,4.538685912184519,1983,KENYA
3.015781047175781,3.0,1.5348210998029228,4.49674099454864,1984,KENYA
3.155827946446513,2.0,1.6781091344315695,4.633546758461456,1985,KENYA
3.4280066702541863,3.0,1.952005740895358,4.904007599613014,1986,KENYA
3.8109902139162037,5.0,2.334908383429169,5.287072044403239,1987,KENYA
4.041340269326066,4.0,2.5672807523800643,5.515399786272068,1988,KENYA
4.250272052528568,3.0,2.778455528754658,5.722088576302478,1989,KENYA
4.342403723928259,5.0,2.8740259119777223,5.810781535878795,1990,KENYA
4.30586571295786,6.0,2.840219915742473,5.771511510173246,1991,KENYA
4.175668382227612,3.0,2.7097673828251008,5.641569381630124,1992,KENYA
4.047601821146753,4.0,2.5779524778074876,5.517251164486018,1993,KENYA
4.110968024292954,4.0,2.636254053812536,5.585681994773372,1994,KENYA
4.323721702920481,4.0,2.8460971615503268,5.8013462442906345,1995,KENYA
